TransactionId,Hour,VoidsAmount,IsVoidFollowedByDrawerOpen,IsVoided,IsReturn,IsReceiptReprinted,NonScannedItems,ManualOverrideAmount,ReturnsAmount,PriceLookupTrxTotalAmount,VoidedItemsAmount,DiscountAmount,IsTrainingMode,TotalAmount,ItemCount,StoreId,BusinessDate,MaxWeightToPriceRatioItemId,IsFraud
tr188,15,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,5.94,4,42,09/07/2023,,FALSE
tr189,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,8.74,6,32,09/04/2023,,FALSE
tr190,16,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,18.98,13,45,09/01/2023,40870,FALSE
tr191,13,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,4.73,4,24,09/06/2023,,FALSE
tr192,15,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,6.7,5,25,09/07/2023,,FALSE
tr193,15,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,2.3,3,30,09/01/2023,,FALSE
tr194,15,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,9.76,6,5,09/06/2023,48800,FALSE
tr195,13,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,21.55,9,37,09/05/2023,2.07E+11,FALSE
tr196,17,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,23.32,12,12,09/01/2023,2.07E+11,FALSE
tr197,11,0,FALSE,FALSE,TRUE,FALSE,1,0,7.98,0,0,0,FALSE,107.95,2,31,09/07/2023,,FALSE
tr198,14,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,25.4,12,16,09/06/2023,2.01E+11,FALSE
tr199,15,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,11.81,6,41,09/04/2023,,FALSE
tr200,12,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,18,13,7,09/04/2023,66660,FALSE
tr201,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,63.07,13,19,09/04/2023,2.07E+11,FALSE
tr202,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,1.92,2,40,09/04/2023,,FALSE
tr203,13,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,7.28,5,10,09/05/2023,,FALSE
tr204,13,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,30.88,11,28,09/07/2023,40120,FALSE
tr205,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,7.15,4,22,09/05/2023,2.04E+11,FALSE
tr206,15,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,5.68,5,39,09/01/2023,2.09E+11,FALSE
tr207,11,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,7.37,5,18,09/06/2023,2.02E+11,FALSE
tr208,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,20.73,8,35,09/07/2023,40220,FALSE
tr209,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,14.26,6,16,09/06/2023,,FALSE
tr210,15,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,6.58,3,28,09/04/2023,,FALSE
tr211,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,9.85,8,41,09/07/2023,,FALSE
tr212,15,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,25.3,13,17,09/01/2023,2.07E+11,FALSE
tr213,17,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,36.99,15,11,09/05/2023,66670,FALSE
tr214,15,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,6.26,4,35,09/05/2023,,FALSE
tr215,12,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,14.9,8,6,09/04/2023,40360,FALSE
tr216,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,20.63,6,3,09/07/2023,2.01E+11,FALSE
tr217,13,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,5.54,3,30,09/07/2023,,FALSE
tr218,11,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,7.35,5,38,09/07/2023,44250,FALSE
tr219,12,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,30.19,11,35,09/04/2023,40880,FALSE
tr220,12,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,9.04,7,39,09/04/2023,47010,FALSE
tr221,13,0,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,0,FALSE,17.4,11,11,09/05/2023,940110,FALSE
tr222,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,44.96,12,27,09/07/2023,2.07E+11,FALSE
tr223,13,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,56.23,12,16,09/05/2023,2.03E+11,FALSE
tr224,15,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,5.31,5,28,09/04/2023,40480,FALSE
tr225,13,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,27.92,15,18,09/04/2023,,FALSE
tr226,17,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,13.56,6,11,09/04/2023,2.03E+11,FALSE
tr227,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,8.34,6,26,09/01/2023,,FALSE
tr228,12,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,11.59,5,14,09/05/2023,2.09E+11,FALSE
tr229,15,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,10.85,6,11,09/01/2023,2.02E+11,FALSE
tr230,14,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,5.41,5,34,09/01/2023,40870,FALSE
tr231,15,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,7.45,6,40,09/01/2023,,FALSE
tr232,13,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,27.45,11,9,09/05/2023,,FALSE
tr233,13,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,6.21,4,38,09/04/2023,,FALSE
tr234,14,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,28.24,18,27,09/06/2023,40630,FALSE
tr235,16,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,37.59,14,39,09/04/2023,40870,FALSE
tr236,11,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,26.73,16,27,09/05/2023,48010,FALSE
tr237,15,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,5.7,3,15,09/07/2023,,FALSE
tr238,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,20.69,6,16,09/04/2023,2.02E+11,FALSE
tr239,14,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,26.26,18,31,09/06/2023,40820,FALSE
tr240,13,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,10.5,4,28,09/01/2023,2.01E+11,FALSE
tr241,15,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,90.07,23,21,09/04/2023,2.07E+11,FALSE
tr242,16,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,9.98,6,41,09/04/2023,2.02E+11,FALSE
tr243,12,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,4.07,4,24,09/01/2023,,FALSE
tr244,11,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,13.95,7,21,09/05/2023,40830,FALSE
tr245,11,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,10.16,7,27,09/06/2023,2.04E+11,FALSE
tr246,12,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,5.78,5,14,09/05/2023,,FALSE
tr247,13,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,56.84,21,28,09/05/2023,40820,FALSE
tr248,12,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,13.45,6,43,09/04/2023,40480,FALSE
tr249,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,19.14,10,39,09/05/2023,2.03E+11,FALSE
tr250,17,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,8.73,5,39,09/07/2023,48750,FALSE
tr251,12,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,57.56,23,18,09/04/2023,40220,FALSE
tr252,15,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,18.08,8,10,09/04/2023,,FALSE
tr253,16,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,2.8,3,33,09/04/2023,40320,FALSE
tr254,13,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,16.2,12,2,09/01/2023,40480,FALSE
tr255,12,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,31.27,12,17,09/04/2023,,FALSE
tr256,11,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,41.83,15,4,09/04/2023,40870,FALSE
tr257,14,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,9.83,7,42,09/07/2023,44250,FALSE
tr258,14,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,29.9,9,40,09/07/2023,2.09E+11,FALSE
tr259,15,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,13.42,7,32,09/06/2023,40870,FALSE
tr260,13,0,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,0,FALSE,36.61,17,4,09/04/2023,48010,FALSE
tr261,16,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,14.8,8,28,09/01/2023,74200,FALSE
tr262,11,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,12.21,7,33,09/01/2023,40880,FALSE
tr263,15,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,4.68,5,42,09/05/2023,,FALSE
tr264,12,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,18.02,10,34,09/05/2023,44250,FALSE
tr265,13,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,17.08,7,15,09/01/2023,,FALSE
tr266,13,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,5.41,3,41,09/01/2023,40480,FALSE
tr267,12,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,12.91,5,35,09/01/2023,,FALSE
tr268,12,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,10.52,7,26,09/04/2023,2.05E+11,FALSE
tr269,17,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,23.88,12,17,09/07/2023,40220,FALSE
tr270,17,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,11.18,8,36,09/04/2023,2.05E+11,FALSE
tr271,17,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,51.12,19,27,09/05/2023,2.02E+11,FALSE
tr272,11,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,17.3,7,9,09/04/2023,2.02E+11,FALSE
tr273,11,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,22.35,10,7,09/06/2023,40870,FALSE
tr274,13,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,48.15,14,15,09/05/2023,2.07E+11,FALSE
tr275,13,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,20.62,7,24,09/04/2023,,FALSE
tr276,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,5.49,5,11,09/07/2023,,FALSE
tr277,13,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,14.72,8,10,09/07/2023,40360,FALSE
tr278,17,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,4.93,4,26,09/07/2023,2.07E+11,FALSE
tr279,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,3.97,4,41,09/01/2023,,FALSE
tr280,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,41.97,14,35,09/05/2023,2.08E+11,FALSE
tr281,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,21.35,7,21,09/06/2023,2.07E+11,FALSE
tr282,12,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,15.55,4,34,09/04/2023,40830,FALSE
tr283,15,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,5.93,5,6,09/07/2023,,FALSE
tr284,15,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,14.28,11,38,09/07/2023,,FALSE
tr285,14,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,7.14,4,24,09/06/2023,2.04E+11,FALSE
tr286,12,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,11.14,4,27,09/01/2023,2.02E+11,FALSE
tr287,11,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,8,5,7,09/06/2023,2.02E+11,FALSE
tr288,14,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,17.05,12,43,09/04/2023,32830,FALSE
tr289,12,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,11.26,6,25,09/04/2023,,FALSE
tr290,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,9.09,6,20,09/05/2023,,FALSE
tr291,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,8.81,4,31,09/01/2023,,FALSE
tr292,14,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,9.29,6,21,09/01/2023,44010,FALSE
tr293,17,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,14.98,8,5,09/07/2023,74260,FALSE
tr294,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,8.68,5,31,09/06/2023,,FALSE
tr295,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,24.77,8,16,09/05/2023,2.01E+11,FALSE
tr296,17,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,15.43,6,11,09/05/2023,2.07E+11,FALSE
tr297,13,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,22.32,17,31,09/06/2023,47810,FALSE
tr298,11,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,28.84,17,24,09/05/2023,2.03E+11,FALSE
tr299,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,16.17,12,42,09/07/2023,31210,FALSE
tr300,12,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,9.85,4,26,09/04/2023,2.02E+11,FALSE
tr301,16,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,9.72,7,11,09/05/2023,44090,FALSE
tr302,17,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,17.51,7,18,09/05/2023,47090,FALSE
tr303,13,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,18.86,7,9,09/07/2023,,FALSE
tr304,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,1.6,2,38,09/05/2023,,FALSE
tr305,13,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,3.81,4,15,09/01/2023,,FALSE
tr306,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,14.31,7,34,09/01/2023,,FALSE
tr307,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,3.84,3,18,09/01/2023,,FALSE
tr308,15,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,5.43,5,7,09/05/2023,,FALSE
tr309,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,15.38,7,5,09/01/2023,2.03E+11,FALSE
tr310,12,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,20.84,9,2,09/06/2023,2.04E+11,FALSE
tr311,14,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,28.85,11,37,09/07/2023,45000,FALSE
tr312,13,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,23.12,9,35,09/05/2023,2.07E+11,FALSE
tr313,12,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,15.72,7,28,09/07/2023,40870,FALSE
tr314,15,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,13.54,9,26,09/07/2023,40870,FALSE
tr315,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,7.49,5,18,09/07/2023,,FALSE
tr316,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,3.27,3,20,09/01/2023,,FALSE
tr317,13,0,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,0,FALSE,13.07,9,25,09/04/2023,2.09E+11,FALSE
tr318,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,28.06,13,10,09/01/2023,2.07E+11,FALSE
tr319,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,9.75,4,28,09/05/2023,,FALSE
tr320,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,18.63,6,36,09/04/2023,,FALSE
tr321,11,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,13.26,7,31,09/07/2023,,FALSE
tr322,15,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,24.67,16,38,09/06/2023,2.04E+11,FALSE
tr323,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,4.55,4,12,09/07/2023,,FALSE
tr324,16,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,10.92,5,14,09/05/2023,2.09E+11,FALSE
tr325,13,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,17.57,9,6,09/01/2023,2.07E+11,FALSE
tr326,15,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,26,5,26,09/05/2023,2.07E+11,FALSE
tr327,17,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,32.06,9,24,09/01/2023,2.07E+11,FALSE
tr328,14,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,28.79,15,46,09/01/2023,48010,FALSE
tr329,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,15.04,6,17,09/01/2023,,FALSE
tr330,12,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,13.02,7,40,09/06/2023,2.07E+11,FALSE
tr331,14,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,11.95,6,41,09/05/2023,40480,FALSE
tr332,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,11.17,9,4,09/01/2023,2.01E+11,FALSE
tr333,14,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,21.47,11,45,09/07/2023,40320,FALSE
tr334,15,0,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,0,FALSE,11.92,9,17,09/07/2023,48010,FALSE
tr335,13,0,FALSE,FALSE,TRUE,FALSE,1,0,5.49,0,0,0,FALSE,219.69,2,38,09/04/2023,,FALSE
tr336,15,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,20.72,9,30,09/07/2023,2.03E+11,FALSE
tr337,15,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,5.83,6,2,09/06/2023,2.09E+11,FALSE
tr338,16,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,6.87,4,24,09/07/2023,40720,FALSE
tr339,13,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,22.25,18,41,09/04/2023,46630,FALSE
tr340,15,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,39.4,12,9,09/04/2023,2.07E+11,FALSE
tr341,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,19.92,7,12,09/07/2023,2.03E+11,FALSE
tr342,16,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,11.13,5,4,09/07/2023,2.07E+11,FALSE
tr343,12,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,12.27,4,3,09/06/2023,2.02E+11,FALSE
tr344,12,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,11.53,7,32,09/01/2023,44250,FALSE
tr345,17,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,22.15,8,19,09/01/2023,2.01E+11,FALSE
tr346,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,4.35,4,29,09/06/2023,,FALSE
tr347,12,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,22.57,11,12,09/04/2023,47090,FALSE
tr348,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,15.75,9,38,09/06/2023,,FALSE
tr349,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,11.57,7,24,09/01/2023,2.07E+11,FALSE
tr350,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,2.95,4,20,09/06/2023,,FALSE
tr351,11,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,13.7,8,42,09/06/2023,2.07E+11,FALSE
tr352,13,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,52.51,22,15,09/06/2023,2.04E+11,FALSE
tr353,15,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,8.07,6,32,09/06/2023,40320,FALSE
tr354,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,12.59,9,27,09/07/2023,,FALSE
tr355,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,5.42,4,45,09/07/2023,,FALSE
tr356,11,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,12.27,8,32,09/07/2023,,FALSE
tr357,17,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,25.66,11,9,09/04/2023,2.02E+11,FALSE
tr358,16,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,20.42,8,4,09/05/2023,40650,FALSE
tr359,17,0,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,0,FALSE,10.67,8,20,09/06/2023,40870,FALSE
tr360,12,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,2.62,3,43,09/07/2023,,FALSE
tr361,10,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,23.34,11,15,09/06/2023,42350,FALSE
tr362,15,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,4.53,4,10,09/04/2023,40380,FALSE
tr363,12,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,20.13,9,38,09/05/2023,,FALSE
tr364,15,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,10.39,8,30,09/06/2023,,FALSE
tr365,14,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,13.45,10,32,09/04/2023,40630,FALSE
tr366,15,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,9.81,7,14,09/04/2023,2.04E+11,FALSE
tr367,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,26.96,8,9,09/04/2023,2.07E+11,FALSE
tr368,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,39.94,20,27,09/06/2023,,FALSE
tr369,17,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,18.12,9,23,09/05/2023,2.04E+11,FALSE
tr370,14,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,15.48,6,6,09/05/2023,40880,FALSE
tr371,13,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,2.77,4,42,09/05/2023,,FALSE
tr372,15,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,18.81,10,30,09/04/2023,48010,FALSE
tr373,15,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,11,7,18,09/05/2023,40870,FALSE
tr374,14,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,27.87,11,17,09/04/2023,2.02E+11,FALSE
tr375,16,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,21.91,14,2,09/07/2023,47810,FALSE
tr376,12,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,24.52,17,11,09/07/2023,47090,FALSE
tr377,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,10.3,8,32,09/05/2023,,FALSE
tr378,13,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,5.38,4,40,09/06/2023,,FALSE
tr379,12,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,19.81,9,21,09/07/2023,48810,FALSE
tr380,18,0,FALSE,FALSE,TRUE,FALSE,1,0,2.5,0,0,0,FALSE,189.77,4,40,09/01/2023,,FALSE
tr381,13,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,16.45,5,22,09/01/2023,2.07E+11,FALSE
tr382,14,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,49.52,26,17,09/05/2023,40350,FALSE
tr383,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,5.64,4,37,09/07/2023,,FALSE
tr384,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,12.91,5,11,09/06/2023,,FALSE
tr385,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,1.48,2,22,09/07/2023,,FALSE
tr386,11,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,16.2,12,36,09/07/2023,2.07E+11,FALSE
tr387,17,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,32.8,15,43,09/01/2023,2.07E+11,FALSE
tr388,11,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,9.37,4,24,09/01/2023,,FALSE
